ajbh,zjqkje,zjshje,zjzxqke,zjyhlx,ywy0,PromisedJe,hsl,age,gender
160304C-01070,0.0227158761511,0.0,0.0227158761511,0.0,yc15,0.0,0.0,0.185185185185,0.5
160304C-01102,0.00462087986408,0.0,0.00462087986408,0.0,yc15,0.0,0.0,0.148148148148,0.5
160606D-06589,0.00422001925115,0.0,0.00422001925115,0.0,wh18,0.0,0.0,0.0925925925926,0.5
160606D-06695,0.0160732956652,0.0,0.0160732956652,0.0,wh18,0.0,0.0,0.166666666667,0.5
160606D-08719,0.00213856312324,0.0,0.00213856312324,0.0,cq01,0.0,0.0,0.166666666667,0.0
160606D-08759,0.0125675846346,0.0,0.0125675846346,0.0,cq01,0.0,0.0,0.222222222222,0.5
160606D-08763,0.0150067233601,0.0,0.0150067233601,0.0,cq01,0.0,0.0,0.166666666667,0.5
160606D-08771,0.00486486480904,0.0,0.00486486480904,0.0,cq01,0.0,0.0,0.203703703704,0.5
160606D-08799,0.00230419224087,0.0,0.00230419224087,0.0,cq01,0.0,0.0,0.185185185185,0.5
160606D-09198,0.0294743654315,0.0,0.0294743654315,0.0,cq01,0.0,0.0,0.388888888889,0.0
160606D-09473,0.00534731899301,0.0,0.00534731899301,0.0,cq01,0.0,0.0,0.277777777778,0.0
160606D-09615,0.00527660496975,0.0,0.00527660496975,0.0,cq06,0.0,0.0,0.37037037037,0.0
160606D-09624,0.0205989506321,0.0,0.0205989506321,0.0,cq06,0.0,0.0,0.222222222222,0.5
160606D-09629,0.0245233936489,0.0,0.0245233936489,0.0,cq06,0.0,0.0,0.537037037037,0.5
160606D-09665,0.00293277011091,0.0,0.00293277011091,0.0,cq01,0.0,0.0,0.148148148148,0.5
160606D-09668,0.104547934653,0.000522193211488,0.104487188992,0.0,cq01,0.0,0.000581031663553,0.444444444444,0.5
160606D-10258,0.0387709602673,0.0,0.0387709602673,0.0,cq01,0.0,0.0,0.648148148148,0.0
160606D-10301,0.00269674284746,0.0,0.00269674284746,0.0,cq01,0.0,0.0,0.37037037037,0.5
160606D-10336,0.014052749211,0.0,0.014052749211,0.0,cq01,0.0,0.0,0.296296296296,0.5
160805A-02328,0.00021896380745,0.0,0.00021896380745,0.0,jn33,0.0,0.0,0.148148148148,0.5
160805A-00800,0.014365589362,0.0,0.014365589362,0.0,cc12,0.0,0.0,0.592592592593,0.5
160905F-05457,0.0123728947931,0.0,0.0123728947931,0.0,suz01,0.0,0.0,0.518518518519,0.5
160406Y-01968,0.00294247726744,0.0,0.00294247726744,0.0,wh11,0.0,0.0,0.240740740741,0.0
160406Y-01990,0.0206227021853,0.0,0.0206227021853,0.0,wh11,0.0,0.0,0.296296296296,0.5
160606D-08642,0.00409068566561,0.0,0.00409068566561,0.0,cq01,0.0,0.0,0.259259259259,0.5
160606D-08821,0.0310847146648,0.0,0.0310847146648,0.0,cq01,0.0,0.0,0.203703703704,0.5
160406Y-02075,0.00291457678562,0.0,0.00291457678562,0.0,wh11,0.0,0.0,0.388888888889,0.5
160406Y-02133,0.00851683924073,0.0,0.00851683924073,0.0,wh18,0.0,0.0,0.111111111111,0.0
160205B-02898,0.00356943322835,0.0,0.00356943322835,0.0,cd17,0.0,0.0,0.259259259259,0.5
160705N-06780,0.0876534609266,0.0,0.0876534609266,0.0,yc09,0.0,0.0,0.314814814815,0.5
160406Y-00332,0.00245104487487,0.0,0.00245104487487,0.0,zz21,0.0,0.0,0.240740740741,0.5
160406Y-01353,0.00590029281413,0.0,0.00590029281413,0.0,wh18,0.0,0.0,0.12962962963,0.5
160406Y-01625,0.0190497783534,0.0,0.0190497783534,0.0,wh18,0.0,0.0,0.759259259259,0.0
160406Y-01684,0.0815869983585,0.0,0.0815869983585,0.0,wh18,0.0,0.0,0.203703703704,0.5
160406Y-02061,0.0070749012763,0.0,0.0070749012763,0.0,wh11,0.0,0.0,0.277777777778,0.5
160406Y-02443,0.00848110256873,0.0,0.00848110256873,0.0,wh18,0.0,0.0,0.388888888889,0.5
160905F-05853,0.0055952524059,0.0,0.0055952524059,0.0,suz01,0.0,0.0,0.240740740741,0.5
160905F-04794,0.00626600598795,0.0,0.00626600598795,0.0,jn27,0.0,0.0,0.518518518519,0.5
160905F-05461,0.00835144095662,0.0,0.00835144095662,0.0,suz01,0.0,0.0,0.388888888889,0.5
160905F-05431,0.0480809434467,0.0,0.0480809434467,0.0,suz01,0.0,0.0,0.314814814815,0.5
160905F-05712,0.00616357058084,0.0,0.00616357058084,0.0,yc09,0.0,0.0,0.444444444444,0.5
160905F-05453,0.0168806966103,0.0,0.0168806966103,0.0,suz01,0.0,0.0,0.296296296296,0.5
160905F-04476,0.00291632018608,0.0,0.00291632018608,0.0,nc65,0.0,0.0,0.259259259259,0.5
160905F-05847,0.0427238869243,0.0,0.0427238869243,0.0,suz01,0.0,0.0,0.277777777778,0.5
160905F-05380,0.00777761922485,0.0,0.00777761922485,0.0,suz01,0.0,0.0,0.185185185185,0.0
160905F-05510,0.0215327572219,0.0,0.0215327572219,0.0,yc09,0.0,0.0,0.203703703704,0.5
160905F-04520,0.00566488515641,0.0,0.00566488515641,0.0,jn27,0.0,0.0,0.462962962963,0.5
160905F-05685,0.105413754699,0.0,0.105413754699,0.0,yc09,0.0,0.0,0.444444444444,0.5
160905F-05548,0.036697741251,0.0,0.036697741251,0.0,yc09,0.0,0.0,0.222222222222,0.0
160905F-05383,0.032826450687,0.0,0.032826450687,0.0,suz01,0.0,0.0,0.537037037037,0.0
160905F-05411,0.00444228154796,0.0,0.00444228154796,0.0,suz01,0.0,0.0,0.462962962963,0.5
160905F-04060,0.0313550632264,0.0,0.0313550632264,0.0,nc65,0.0,0.0,0.314814814815,0.5
160304C-04176,0.010247221899,0.0,0.010247221899,0.0,hk17,0.0,0.0,0.185185185185,0.0
160406Y-00045,0.00026701362482,0.0,0.00026701362482,0.0,zz21,0.0,0.0,0.796296296296,0.5
161007B-02057,0.00558963950688,0.0,0.00558963950688,0.0,cc12,0.0,0.0,0.351851851852,0.5
160304C-01472,0.00967976023785,0.0,0.00967976023785,0.0,heb53,0.0,0.0,0.203703703704,0.5
160304C-01033,0.0254925724368,0.0,0.0254925724368,0.0,yc15,0.0,0.0,0.333333333333,0.0
160304C-01108,0.00243184317162,0.0,0.00243184317162,0.0,yc15,0.0,0.0,0.296296296296,0.5
160304C-02212,0.0054742834978,0.0,0.0054742834978,0.0,yc13,0.0,0.0,0.277777777778,0.5
160905F-04707,0.0242452331954,0.0,0.0242452331954,0.0,jn27,0.0,0.0,0.333333333333,0.0
160905F-05170,0.00171026977008,0.0,0.00171026977008,0.0,jn27,0.0,0.0,0.166666666667,0.0
160406X-00003,0.000487107301554,0.00418736292428,0.0,0.0,jn27,0.0,1.0,0.185185185185,0.5
160905F-04303,0.0040811182241,0.0,0.0040811182241,0.0,nc65,0.0,0.0,0.259259259259,0.5
160905F-05161,0.0053506660789,0.0,0.0053506660789,0.0,jn27,0.0,0.0,0.592592592593,0.5
160505H-02298,0.0219827671486,0.0,0.0219827671486,0.0,wh18,0.0,0.0,0.296296296296,0.5
160505H-02314,0.0336803342114,0.0,0.0336803342114,0.0,wh18,0.0,0.0,0.259259259259,0.0
160505H-02359,0.0299149476318,0.0,0.0299149476318,0.0,wh18,0.0,0.0,0.148148148148,0.5
160505H-02361,0.0153825142389,0.0,0.0153825142389,0.0,wh18,0.0,0.0,0.407407407407,0.5
160505H-02384,0.108032044526,0.0,0.108032044526,0.0,wh18,0.0,0.0,0.277777777778,0.5
160505H-02393,0.00174870354941,0.0,0.00174870354941,0.0,wh18,0.0,0.0,0.222222222222,0.0
160606D-08621,0.0126728568641,0.0,0.0126728568641,0.0,cq01,0.0,0.0,0.574074074074,0.5
160606D-08645,0.00191866990719,0.0,0.00191866990719,0.0,cq01,0.0,0.0,0.222222222222,0.5
160606D-08653,0.000983897461374,0.0,0.000983897461374,0.0,cq01,0.0,0.0,0.240740740741,0.5
160606D-08681,0.00947816968927,0.0,0.00947816968927,0.0,cq01,0.0,0.0,0.222222222222,0.5
160406Y-00590,0.00246756161993,0.0,0.00246756161993,0.0,zz21,0.0,0.0,0.222222222222,0.5
160606D-08705,0.00464189786257,0.0,0.00464189786257,0.0,cq01,0.0,0.0,0.185185185185,0.5
160606D-08772,0.000333700210799,0.0,0.000333700210799,0.0,cq01,0.0,0.0,0.203703703704,0.0
160406Y-00767,0.00875030303732,0.0,0.00875030303732,0.0,zz21,0.0,0.0,0.351851851852,0.5
160606D-08784,0.00319565303082,0.0,0.00319565303082,0.0,cq01,0.0,0.0,0.222222222222,0.5
160606D-08793,0.0354269541847,0.0,0.0354269541847,0.0,cq01,0.0,0.0,0.240740740741,0.5
160406Y-01391,0.00558378362522,0.0,0.00558378362522,0.0,wh11,0.0,0.0,0.351851851852,0.5
160705N-03715,0.00635901366858,0.0,0.00635901366858,0.0,nc65,0.0,0.0,0.222222222222,0.5
160705N-04401,0.00540689833672,0.0,0.00540689833672,0.0,nc65,0.0,0.0,0.37037037037,0.5
160606D-09197,0.00475282551302,0.0,0.00475282551302,0.0,cq01,0.0,0.0,0.425925925926,0.5
160606D-09269,0.0251710335072,0.0,0.0251710335072,0.0,cq01,0.0,0.0,0.462962962963,0.5
160606D-09402,0.00585820822061,0.0,0.00585820822061,0.0,cq01,0.0,0.0,0.425925925926,0.5
160406Y-01475,0.000752353227657,0.0,0.000752353227657,0.0,wh18,0.0,0.0,0.296296296296,0.5
160606D-09641,0.00545732938398,0.0104438642298,0.00424241617614,0.0,cq06,0.0,0.222620465499,0.203703703704,0.5
160606D-09662,0.00531138186032,0.0,0.00531138186032,0.0,cq06,0.0,0.0,0.12962962963,0.5
160406Y-01600,0.0385971304856,0.0,0.0385971304856,0.0,wh18,0.0,0.0,0.12962962963,0.5
160606D-09715,0.00962900723859,0.0,0.00962900723859,0.0,cq01,0.0,0.0,0.185185185185,0.5
160406Y-01786,0.00143632506541,0.0,0.00143632506541,0.0,wh11,0.0,0.0,0.148148148148,0.5
160406Y-01850,0.00234724269039,0.0,0.00234724269039,0.0,wh11,0.0,0.0,0.203703703704,0.5
160406Y-01869,0.0365116408458,0.0,0.0365116408458,0.0,wh11,0.0,0.0,0.388888888889,0.5
160406Y-01888,0.038422122238,0.0,0.038422122238,0.0,wh18,0.0,0.0,0.314814814815,0.0
160406Y-02523,0.00337190048989,0.0,0.00337190048989,0.0,wh11,0.0,0.0,0.537037037037,0.5
160606D-06184,0.0198880380939,0.0,0.0198880380939,0.0,wh18,0.0,0.0,0.5,0.5
160304C-04618,0.00151964988777,0.0,0.00151964988777,0.0,zz17,0.0,0.0,0.518518518519,0.0
160304C-00877,0.011690411224,0.0,0.011690411224,0.0,yc15,0.0,0.0,0.240740740741,0.5
160406F-01405,0.00426182441463,0.0,0.00426182441463,0.0,yc09,0.0,0.0,0.648148148148,0.5
160705N-00838,0.00743367729571,0.0,0.00743367729571,0.0,yc09,0.0,0.0,0.5,0.5
160304C-00871,0.00474127776298,0.0214621409922,0.00224463112085,0.0,yc13,0.0,0.526576751444,0.314814814815,0.5
160805A-02356,0.0249199048725,0.0,0.0249199048725,0.0,jn33,0.0,0.0,0.240740740741,0.5
160805A-02221,0.0468550291997,0.0,0.0468550291997,0.0,jn33,0.0,0.0,0.203703703704,0.0
160805A-02252,0.00586686447722,0.00783289817232,0.00495567957133,0.0,jn33,0.0,0.155310372248,0.518518518519,0.5
160805A-02100,0.0909018897872,0.0,0.0909018897872,0.0,jn33,0.0,0.0,0.481481481481,0.5
160304C-04187,0.045867511297,5.22193211488e-05,0.045861436731,0.0,hk17,0.0,0.000132437227734,0.203703703704,0.5
160304C-01116,0.0138171228689,0.0,0.0138171228689,0.0,yc13,0.0,0.0,0.259259259259,0.5
160304C-00714,0.00600835934397,0.0,0.00600835934397,0.0,yc13,0.0,0.0,0.0925925925926,0.0
160304C-02125,0.00325246844699,0.0,0.00325246844699,0.0,yc09,0.0,0.0,0.185185185185,0.5
160304C-01387,0.0224390278039,0.0,0.0224390278039,0.0,heb53,0.0,0.0,0.203703703704,0.5
161205D-04334,0.00103567098773,0.0,0.00103567098773,0.0,nc65,0.0,0.0,0.185185185185,0.5
161205D-03869,0.00622446203081,0.000156657963446,0.00620623833269,0.0,nc65,0.0,0.00292775472442,0.203703703704,0.5
160406Y-01894,0.00463658261729,0.0,0.00463658261729,0.0,wh11,0.0,0.0,0.388888888889,0.5
160406Y-01915,0.00399625046196,0.0,0.00399625046196,0.0,wh11,0.0,0.0,0.481481481481,0.5
160406Y-02019,0.0223323644988,0.0,0.0223323644988,0.0,wh11,0.0,0.0,0.203703703704,0.5
160406Y-02044,0.00352881867981,0.0,0.00352881867981,0.0,wh11,0.0,0.0,0.222222222222,0.5
160304C-00838,0.00494102771804,0.0424749869452,0.0,0.0,yc15,0.0,1.0,0.166666666667,0.5
160304C-04680,0.00149803050724,0.0,0.00149803050724,0.0,zz17,0.0,0.0,0.62962962963,0.5
160705N-03315,0.08738269322,0.0,0.08738269322,0.0,nc65,0.0,0.0,0.277777777778,0.5
160705N-03675,0.0695508592829,0.0,0.0695508592829,0.0,nc65,0.0,0.0,0.240740740741,0.5
160705N-06985,0.000120780596558,0.0,0.000120780596558,0.0,yc09,0.0,0.0,0.37037037037,0.5
160606D-10181,0.0122969384193,0.0,0.0122969384193,0.0,cq01,0.0,0.0,0.407407407407,0.0
160606D-10183,0.00461798229608,0.0,0.00461798229608,0.0,cq01,0.0,0.0,0.333333333333,0.0
160304C-04764,0.00160751241096,0.0,0.00160751241096,0.0,zz17,0.0,0.0,0.203703703704,0.0
160905F-04547,0.0530845574186,0.0,0.0530845574186,0.0,jn27,0.0,0.0,0.185185185185,0.5
160905F-04511,0.0520303893773,0.0208877284595,0.0496005629616,0.0,jn27,0.0,0.0467001389913,0.62962962963,0.5
160304C-04757,0.00451626368775,0.0,0.00451626368775,0.0,zz17,0.0,0.0,0.222222222222,0.0
161205D-03845,0.0113613094597,0.00261096605744,0.0110575811577,0.0,nc65,0.0,0.0267335647391,0.166666666667,0.0
160606D-09212,0.022354002103,0.0,0.022354002103,0.0,cq01,0.0,0.0,0.462962962963,0.0
160304C-04906,0.00611948745509,0.0,0.00611948745509,0.0,zz17,0.0,0.0,0.37037037037,0.5
160304C-05312,0.00387918749982,0.0,0.00387918749982,0.0,zz17,0.0,0.0,0.37037037037,0.5
160705N-04634,0.00106637791905,0.0,0.00106637791905,0.0,jn33,0.0,0.0,0.888888888889,0.5
160705N-04674,0.00239057864451,0.0,0.00239057864451,0.0,jn33,0.0,0.0,0.259259259259,0.0
160304C-06331,0.0092132578643,0.0,0.0092132578643,0.0,wh11,0.0,0.0,0.185185185185,0.0
160705N-05173,0.0282001705337,0.0,0.0282001705337,0.0,jn33,0.0,0.0,0.407407407407,0.5
160406X-02327,0.00196093673769,0.0,0.00196093673769,0.0,zz21,0.0,0.0,0.407407407407,0.5
160406X-02512,0.00919017451335,0.0,0.00919017451335,0.0,zz21,0.0,0.0,0.537037037037,0.5
160606D-09433,0.0149261199433,0.0,0.0149261199433,0.0,cq01,0.0,0.0,0.518518518519,0.5
160606D-09446,0.0375866567978,0.0,0.0375866567978,0.0,cq01,0.0,0.0,0.425925925926,0.5
160606D-09704,0.0201508420445,0.0,0.0201508420445,0.0,cq01,0.0,0.0,0.518518518519,0.5
160606D-10314,0.0473782862438,0.0,0.0473782862438,0.0,cq01,0.0,0.0,0.555555555556,0.5
160606D-06316,0.00907345172691,0.0,0.00907345172691,0.0,wh18,0.0,0.0,0.537037037037,0.5
160606D-06351,0.0357809798935,0.0,0.0357809798935,0.0,wh18,0.0,0.0,0.333333333333,0.0
160606D-06366,0.00227658941279,0.0,0.00227658941279,0.0,wh18,0.0,0.0,0.462962962963,0.5
160606D-06791,0.00976260516949,0.0,0.00976260516949,0.0,wh18,0.0,0.0,0.111111111111,0.5
160606D-06831,0.00950371323947,0.0,0.00950371323947,0.0,wh18,0.0,0.0,0.333333333333,0.5
160606D-06959,0.0041730567811,0.0,0.0041730567811,0.0,wh18,0.0,0.0,0.111111111111,0.5
160406Y-00408,0.00597980280902,0.0,0.00597980280902,0.0,zz21,0.0,0.0,0.314814814815,0.0
160406Y-00434,0.00568829653393,0.0,0.00568829653393,0.0,zz21,0.0,0.0,0.277777777778,0.5
160505H-02357,0.00801973927805,0.0,0.00801973927805,0.0,wh18,0.0,0.0,0.185185185185,0.5
160505H-02427,0.0115855277668,0.0,0.0115855277668,0.0,wh18,0.0,0.0,0.574074074074,0.5
160505H-02436,0.0150618986434,0.0,0.0150618986434,0.0,wh18,0.0,0.0,0.333333333333,0.5
160606D-08725,0.0108715475728,0.0,0.0108715475728,0.0,cq01,0.0,0.0,0.111111111111,0.0
160606D-08620,0.011454882075,0.0,0.011454882075,0.0,cq01,0.0,0.0,0.111111111111,0.5
160606D-08648,0.00354347660766,0.0,0.00354347660766,0.0,cq01,0.0,0.0,0.203703703704,0.5
160606D-08652,0.00159469507662,0.0,0.00159469507662,0.0,cq01,0.0,0.0,0.0555555555556,0.0
160606D-08656,0.00122373347773,0.0,0.00122373347773,0.0,cq01,0.0,0.0,0.148148148148,0.0
160606D-08688,0.00317385141331,0.0,0.00317385141331,0.0,cq01,0.0,0.0,0.12962962963,0.5
160606D-08689,0.0067147827778,0.0,0.0067147827778,0.0,cq01,0.0,0.0,0.222222222222,0.0
160606D-08708,0.0039133204864,0.0,0.0039133204864,0.0,cq01,0.0,0.0,0.111111111111,0.5
160606D-08713,0.00179703279682,0.0,0.00179703279682,0.0,cq01,0.0,0.0,0.222222222222,0.0
160606D-08714,0.00423529071017,0.0,0.00423529071017,0.0,cq01,0.0,0.0,0.203703703704,0.5
160304C-01540,0.00573360064745,0.0,0.00573360064745,0.0,heb53,0.0,0.0,0.185185185185,0.5
160905F-05406,0.0351963089868,0.0,0.0351963089868,0.0,suz01,0.0,0.0,0.37037037037,0.5
160606D-10296,0.0117537689478,0.0,0.0117537689478,0.0,cq01,0.0,0.0,0.425925925926,0.5
160304C-05816,0.00661546362306,0.0,0.00661546362306,0.0,wh11,0.0,0.0,0.296296296296,0.5
160304C-01595,0.00284100771632,0.0,0.00284100771632,0.0,heb53,0.0,0.0,0.277777777778,0.0
160304C-02030,0.00465532872809,0.0,0.00465532872809,0.0,yc13,0.0,0.0,0.425925925926,0.5
161007B-04663,0.000499833517406,0.0,0.000499833517406,0.0,nc65,0.0,0.0,0.537037037037,0.5
161007B-04682,0.000468081760719,0.0,0.000468081760719,0.0,nc65,0.0,0.0,0.444444444444,0.5
161007B-04822,0.00637489258421,0.0,0.00637489258421,0.0,nc65,0.0,0.0,0.185185185185,0.5
161007B-05003,0.00193091015776,0.0,0.00193091015776,0.0,nc65,0.0,0.0,0.12962962963,0.0
161007B-04930,0.00930893227942,0.0,0.00930893227942,0.0,nc65,0.0,0.0,0.277777777778,0.5
160304C-05925,0.00829664229638,0.0,0.00829664229638,0.0,wh11,0.0,0.0,0.425925925926,0.5
160304C-01035,0.00755374109348,0.0,0.00755374109348,0.0,yc15,0.0,0.0,0.222222222222,0.0
160304C-05112,0.00535944990139,0.0,0.00535944990139,0.0,zz17,0.0,0.0,0.296296296296,0.5
160304C-01068,0.00220780102696,0.0,0.00220780102696,0.0,yc15,0.0,0.0,0.0185185185185,0.0
160705N-06794,0.0186065901643,0.0,0.0186065901643,0.0,yc09,0.0,0.0,0.222222222222,0.5
160304C-05987,0.00715546824568,0.0,0.00715546824568,0.0,wh11,0.0,0.0,0.185185185185,0.5
160406Y-00815,0.00403742994514,0.0,0.00403742994514,0.0,zz21,0.0,0.0,0.240740740741,0.5
160406Y-01484,0.00926791680952,0.0,0.00926791680952,0.0,wh18,0.0,0.0,0.240740740741,0.0
160406Y-01517,0.00526489928099,0.0,0.00526489928099,0.0,wh11,0.0,0.0,0.240740740741,0.5
160805A-00705,0.00751893383007,0.0,0.00751893383007,0.0,cc12,0.0,0.0,0.407407407407,0.5
160805A-02488,0.00557062611518,0.0,0.00557062611518,0.0,jn33,0.0,0.0,0.407407407407,0.5
160406Y-01653,0.0189704809683,0.0,0.0189704809683,0.0,wh11,0.0,0.0,0.333333333333,0.5
160406Y-01672,0.0404895400438,0.0,0.0404895400438,0.0,wh18,0.0,0.0,0.296296296296,0.5
160406Y-01703,0.0653088561773,0.0104438642298,0.0640939429694,0.0,wh18,0.0,0.0186025797872,0.518518518519,0.0
160406Y-01737,0.0200358262111,0.0,0.0200358262111,0.0,wh18,0.0,0.0,0.314814814815,0.5
160406Y-01770,0.00230711410713,0.0,0.00230711410713,0.0,wh11,0.0,0.0,0.259259259259,0.0
160406Y-01949,0.0311240171071,0.0,0.0311240171071,0.0,wh11,0.0,0.0,0.333333333333,0.5
160905F-05228,0.0156753872914,0.0,0.0156753872914,0.0,jn27,0.0,0.0,0.333333333333,0.5
160905F-04750,0.0055742890785,0.0,0.0055742890785,0.0,jn27,0.0,0.0,0.574074074074,0.0
160905F-05445,0.0387149527685,0.0,0.0387149527685,0.0,suz01,0.0,0.0,0.407407407407,0.5
160905F-05828,0.00746615800033,0.0,0.00746615800033,0.0,suz01,0.0,0.0,0.259259259259,0.0
160406Y-02281,0.0162522341571,0.0156657963446,0.0144298643453,0.0,wh18,0.0,0.112130418142,0.592592592593,0.5
160606D-08787,0.00347624938531,0.0,0.00347624938531,0.0,cq01,0.0,0.0,0.203703703704,0.5
160606D-08794,0.0120340554994,0.0,0.0120340554994,0.0,cq01,0.0,0.0,0.203703703704,0.0
160606D-09196,0.0117915709723,0.0,0.0117915709723,0.0,cq01,0.0,0.0,0.462962962963,0.0
160606D-09216,0.0075609819762,0.0,0.0075609819762,0.0,cq01,0.0,0.0,0.611111111111,0.0
160606D-09240,0.0186837007056,0.0,0.0186837007056,0.0,cq01,0.0,0.0,0.5,0.5
160606D-09244,0.0551987190101,0.0,0.0551987190101,0.0,cq01,0.0,0.0,0.388888888889,0.0
160606D-09247,0.00241043640089,0.0,0.00241043640089,0.0,cq01,0.0,0.0,0.333333333333,0.5
161007B-04789,0.00124162914929,0.0,0.00124162914929,0.0,nc65,0.0,0.0,0.296296296296,0.5
161007B-05433,0.00356524177778,0.0,0.00356524177778,0.0,nc65,0.0,0.0,0.333333333333,0.5
161007B-05449,0.00170400081793,0.0146482506527,0.0,0.0,nc65,0.0,1.0,0.388888888889,0.5
161007B-04594,0.0070543327957,0.0,0.0070543327957,0.0,nc65,0.0,0.0,0.185185185185,0.5
160304C-08906,0.0497446820409,0.0,0.0497446820409,0.0,cd59,0.0,0.0,0.444444444444,0.5
160406Y-01359,0.041706281696,0.0,0.041706281696,0.0,wh11,0.0,0.0,0.611111111111,0.5
160304C-02184,0.00593793082531,0.0,0.00593793082531,0.0,yc13,0.0,0.0,0.407407407407,0.5
160304C-02187,0.00380321897693,0.0,0.00380321897693,0.0,yc13,0.0,0.0,0.259259259259,0.0
160304C-00869,0.0171210550394,0.130548302872,0.00193463994131,0.0,yc13,0.0,0.887002294143,0.37037037037,0.5
160304C-00901,0.0382371517021,0.0,0.0382371517021,0.0,yc15,0.0,0.0,0.481481481481,0.5
160406Y-02542,0.0212093291023,0.0,0.0212093291023,0.0,wh11,0.0,0.0,0.222222222222,0.5
160304C-04364,0.00190526333994,0.0,0.00190526333994,0.0,zz17,0.0,0.0,0.444444444444,0.0
160304C-04375,0.0137232890473,0.0,0.0137232890473,0.0,zz17,0.0,0.0,0.314814814815,0.5
160606D-09259,0.0325411890658,0.0,0.0325411890658,0.0,cq01,0.0,0.0,0.574074074074,0.5
160905F-05437,0.0124979579587,0.0,0.0124979579587,0.0,suz01,0.0,0.0,0.148148148148,0.5
160606D-08830,0.00533448950954,0.0,0.00533448950954,0.0,cq01,0.0,0.0,0.240740740741,0.5
160606D-09199,0.00375417293073,0.0,0.00375417293073,0.0,cq01,0.0,0.0,0.388888888889,0.5
160606D-09271,0.00539713043453,0.0,0.00539713043453,0.0,cq01,0.0,0.0,0.444444444444,0.0
160705N-00697,0.00825775899916,0.0,0.00825775899916,0.0,yc09,0.0,0.0,0.351851851852,0.5
160606D-09395,0.0046722828419,0.0,0.0046722828419,0.0,cq01,0.0,0.0,0.259259259259,0.5
160406Y-01804,0.0409023857755,0.0,0.0409023857755,0.0,wh18,0.0,0.0,0.388888888889,0.0
160406Y-01897,0.0152333775681,0.0,0.0152333775681,0.0,wh11,0.0,0.0,0.333333333333,0.5
160406Y-01947,0.001156931475,0.0,0.001156931475,0.0,wh11,0.0,0.0,0.351851851852,0.5
160406F-01553,0.00429137717841,0.0368903394256,0.0,0.0,yc09,0.0,1.0,0.351851851852,0.5
160705N-03461,0.00548182203425,0.0,0.00548182203425,0.0,nc65,0.0,0.0,0.814814814815,0.5
160705N-03873,0.00541635036148,0.0,0.00541635036148,0.0,nc65,0.0,0.0,0.148148148148,0.5
160705N-04089,0.0038323100737,0.0,0.0038323100737,0.0,nc65,0.0,0.0,0.277777777778,0.5
160705N-04225,0.000283305610938,0.0,0.000283305610938,0.0,nc65,0.0,0.0,0.407407407407,0.0
160406Y-01416,0.00548320096074,0.0,0.00548320096074,0.0,wh11,0.0,0.0,0.259259259259,0.5
160406Y-01454,0.037514241896,0.000522193211488,0.0374534962356,0.0,wh18,0.0,0.00161926930473,0.62962962963,0.5
160705N-04389,0.0039349459415,0.0,0.0039349459415,0.0,nc65,0.0,0.0,0.203703703704,0.5
160705N-04250,0.00838195350183,0.0,0.00838195350183,0.0,nc65,0.0,0.0,0.333333333333,0.5
160705N-04500,0.0228866443516,0.0,0.0228866443516,0.0,nc65,0.0,0.0,0.277777777778,0.5
160705N-04459,0.0155525534915,0.0,0.0155525534915,0.0,nc65,0.0,0.0,0.481481481481,0.5
160606D-09421,0.0126351945547,0.0,0.0126351945547,0.0,cq01,0.0,0.0,0.314814814815,0.5
160606D-09614,0.0145918912452,0.0,0.0145918912452,0.0,cq01,0.0,0.0,0.37037037037,0.5
161007B-05240,0.00989185371111,0.0,0.00989185371111,0.0,nc65,0.0,0.0,0.296296296296,0.0
160705N-04664,0.0219198528682,0.000156657963446,0.0218645743172,0.0,jn33,0.0,0.000831378669705,0.407407407407,0.5
160905F-04772,0.00165122498818,0.0,0.00165122498818,0.0,jn27,0.0,0.0,0.12962962963,0.5
160304C-02055,0.0236435656529,0.0,0.0236435656529,0.0,yc15,0.0,0.0,0.296296296296,0.5
160505H-02434,0.00526629643118,0.0,0.00526629643118,0.0,wh18,0.0,0.0,0.314814814815,0.5
160606D-09700,0.00562585606961,0.0,0.00562585606961,0.0,cq06,0.0,0.0,0.166666666667,0.5
161007B-04560,0.0066079433103,0.0,0.0066079433103,0.0,nc65,0.0,0.0,0.166666666667,0.5
161007B-04977,0.0113002843693,0.0,0.0113002843693,0.0,nc65,0.0,0.0,0.185185185185,0.5
161007B-04942,0.00150732459328,0.0129575456919,0.0,0.0,nc65,0.0,1.0,0.259259259259,0.5
161007B-04984,0.0150020459442,0.0,0.0150020459442,0.0,nc65,0.0,0.0,0.185185185185,0.5
161007B-05132,0.00500993152063,0.0,0.00500993152063,0.0,nc65,0.0,0.0,0.351851851852,0.0
161007B-04855,0.00158869947994,0.0,0.00158869947994,0.0,nc65,0.0,0.0,0.407407407407,0.5
161007B-05042,0.0025224088767,0.0216836031332,0.0,0.0,nc65,0.0,1.0,0.148148148148,0.5
160705N-03731,0.0190061994166,0.0,0.0190061994166,0.0,nc65,0.0,0.0,0.296296296296,0.5
161007B-04604,0.0186583879889,0.0,0.0186583879889,0.0,nc65,0.0,0.0,0.537037037037,0.5
160705N-03906,0.00850021315349,0.0142297650131,0.0068448939078,0.0,nc65,0.0,0.194738557234,0.425925925926,0.5
160705N-04287,0.00808629829814,0.0,0.00808629829814,0.0,nc65,0.0,0.0,0.185185185185,0.5
